trait,wave_feature,beta,pval,r2,correlation,n_overlap
lightexp_winter,lead9_level3_energy,-0.011605534299972589,0.9317978605817258,1.0969277419725643e-07,-0.00033119899458627136,66775
lightexp_winter,lead9_level2_energy,0.03124454195128787,0.8177749995848634,7.950529706812759e-07,0.000891657429386895,66775
lightexp_winter,lead9_level1_energy,0.05679905843761354,0.675321819826286,2.627423096424053e-06,0.0016209327861819106,66775
lightexp_winter,lead10_level6_approx_energy,0.0510404191442659,0.7066275753046635,2.121662033061078e-06,0.0014565926106377104,66775
lightexp_winter,lead10_level6_energy,0.03160130758717507,0.8157314458759156,8.133132483045813e-07,0.0009018388149960987,66775
lightexp_winter,lead10_level5_energy,-0.009348558357764906,0.945037876591458,7.117656508626169e-08,-0.0002667893652194931,66775
lightexp_winter,lead10_level4_energy,0.027174092216223137,0.8411749469767631,6.01392253329891e-07,0.0007754948448025297,66775
lightexp_winter,lead10_level3_energy,0.014097623571587016,0.9172006463298716,1.6186000906248665e-07,0.00040231829334874404,66775
lightexp_winter,lead10_level2_energy,0.030357185331493765,0.8228631235597098,7.505346456548878e-07,0.0008663340265414001,66775
lightexp_winter,lead10_level1_energy,-0.017374073644270113,0.898052271036985,2.4583915692044656e-07,-0.0004958216980034773,66775
lightexp_winter,lead11_level6_approx_energy,0.03192930983713086,0.8138537536347483,8.302842562368795e-07,0.0009111993504612827,66775
lightexp_winter,lead11_level6_energy,0.027539014702266627,0.8390710421645948,6.176529735446579e-07,0.0007859090107819357,66775
lightexp_winter,lead11_level5_energy,-0.011808972471827573,0.930605310293833,1.1357217943874787e-07,-0.0003370047176350636,66775
lightexp_winter,lead11_level4_energy,-0.13658866001640324,0.3138127490574791,1.519417168860393e-05,-0.0038979702011156235,66775
lightexp_winter,lead11_level3_energy,-0.12273628843210721,0.3654119243780869,1.2268563428063928e-05,-0.0035026509144055694,66775
lightexp_winter,lead11_level2_energy,-0.06620060104359664,0.6254183485258622,3.5692059283665145e-06,-0.001889234217049171,66775
lightexp_winter,lead11_level1_energy,0.00921845835801365,0.9458015758031627,6.920927975162527e-08,0.0002630765685485776,66775
lightexp_winter,lead12_level6_approx_energy,0.05982867582195977,0.659070498690078,2.915187696017618e-06,0.0017073920741165428,66775
lightexp_winter,lead12_level6_energy,0.0311023474315612,0.8185898359540628,7.878328356358821e-07,0.0008875994790373557,66775
lightexp_winter,lead12_level5_energy,0.13208781928512667,0.33002530973346467,1.4209319545654964e-05,0.0037695251087604084,66775
lightexp_winter,lead12_level4_energy,-0.03843519724009865,0.776844174495535,1.2031117523347845e-06,-0.001096864509088192,66775
lightexp_winter,lead12_level3_energy,0.030929687653881675,0.8195795148794762,7.79110055137977e-07,0.0008826721104824294,66775
lightexp_winter,lead12_level2_energy,-0.05583588643558085,0.6805207464728699,2.539069397067273e-06,-0.0015934457622809514,66775
lightexp_winter,lead12_level1_energy,-0.09306371197646139,0.49253408471622273,7.053561911107842e-06,-0.0026558542711078016,66775
bruxism_freq,lead1_level6_approx_energy,-0.1115021763181444,0.3707921040968818,1.1996007322601088e-05,-0.0034635252741239764,66775
bruxism_freq,lead1_level6_energy,-0.09759599372326482,0.43340998648445983,9.19039155611312e-06,-0.0030315658588519197,66775
bruxism_freq,lead1_level5_energy,-0.01937749661979146,0.8763986006714941,3.6229752908845114e-07,-0.0006019115635950024,66775
bruxism_freq,lead1_level4_energy,-0.0023620573400920117,0.9848735047351087,5.383328671726417e-09,-7.337117145584824e-05,66775
bruxism_freq,lead1_level3_energy,-0.03754835059387284,0.7631192306611507,1.3603534501083203e-06,-0.0011663419098877652,66775
bruxism_freq,lead1_level2_energy,-0.08025761671525708,0.5194457040285605,6.215020308397712e-06,-0.0024929942456111023,66775
bruxism_freq,lead1_level1_energy,-0.10248828735113683,0.4107134463856217,1.0134877546974508e-05,-0.0031835322436175617,66775
bruxism_freq,lead2_level6_approx_energy,-0.1411964897250067,0.2570719307856577,1.9236135777256358e-05,-0.004385901934190023,66775
bruxism_freq,lead2_level6_energy,-0.2119599360534253,0.0888782720133399,4.334885130774513e-05,-0.006583984455407253,66775
bruxism_freq,lead2_level5_energy,-0.14177636710249478,0.255123192755569,1.9394461316935008e-05,-0.004403914317617332,66775
bruxism_freq,lead2_level4_energy,-0.10464131025958033,0.40095299490041303,1.0565167144260812e-05,-0.003250410303807923,66775
bruxism_freq,lead2_level3_energy,-0.1486989127162959,0.23265046318900148,2.1334654788485174e-05,-0.004618945202990077,66775
bruxism_freq,lead2_level2_energy,-0.2425796843842046,0.051519431321748514,5.6777842712185667e-05,-0.007535107345855365,66775
bruxism_freq,lead2_level1_energy,-0.31752218183189745,0.010812572525122667,9.72787932108643e-05,-0.009863001227275656,66775
bruxism_freq,lead3_level6_approx_energy,-0.15164614204678237,0.22352208864356732,2.218874638826307e-05,-0.0047104932212606206,66775
bruxism_freq,lead3_level6_energy,-0.19184094973688162,0.12359641140766674,3.551016298719567e-05,-0.005959040441773986,66775
bruxism_freq,lead3_level5_energy,-0.12868152535381686,0.3016579419092365,1.5977264855693285e-05,-0.00399715709677358,66775
bruxism_freq,lead3_level4_energy,-0.13756060804508485,0.269526059365946,1.8258210413124587e-05,-0.0042729627207328405,66775
bruxism_freq,lead3_level3_energy,-0.14728774193861688,0.23711365681959204,2.0931639297727678e-05,-0.004575110850908447,66775
bruxism_freq,lead3_level2_energy,-0.21612723284762195,0.08277707948604922,4.5070151737824915e-05,-0.006713430698055409,66775
bruxism_freq,lead3_level1_energy,-0.28435080669699603,0.022464181661581463,7.801515279515225e-05,-0.008832618682728994,66775
bruxism_freq,lead4_level6_approx_energy,-0.12091841554595148,0.3317613916591703,1.4107658218631691e-05,-0.003756016269632916,66775
bruxism_freq,lead4_level6_energy,-0.21783074487132859,0.08038281682608844,4.578343644690008e-05,-0.006766345871047616,66775
bruxism_freq,lead4_level5_energy,-0.12900374765068504,0.30044904122974864,1.6057380109901764e-05,-0.004007166094857215,66775
bruxism_freq,lead4_level4_energy,-0.07746816879067672,0.5340667609423666,5.790507311975723e-06,-0.0024063472965858974,66775
bruxism_freq,lead4_level3_energy,-0.13477662612440186,0.2793377071056746,1.7526661335143245e-05,-0.004186485558910684,66775
bruxism_freq,lead4_level2_energy,-0.22249765483788458,0.0741105749265512,4.776622386337692e-05,-0.0069113112982255075,66775
bruxism_freq,lead4_level1_energy,-0.29196751806209864,0.019100350672140404,8.225060671374074e-05,-0.009069212022786075,66775
bruxism_freq,lead5_level6_approx_energy,-0.13674318078760106,0.27238209241576145,1.8041863372730838e-05,-0.004247571467758796,66775
bruxism_freq,lead5_level6_energy,-0.15659559003723011,0.20877391145742316,2.366078172499897e-05,-0.004864234957735475,66775
bruxism_freq,lead5_level5_energy,-0.059752805171731295,0.6315013740738482,3.4449794145130497e-06,-0.001856065574196513,66775
bruxism_freq,lead5_level4_energy,-0.08750129569602276,0.48246542106749235,7.387525654545257e-06,-0.002718000304290505,66775
bruxism_freq,lead5_level3_energy,-0.10170723346595821,0.4142888466714755,9.980992208724615e-06,-0.0031592708349070194,66775
bruxism_freq,lead5_level2_energy,-0.15460571726690575,0.2146161910758275,2.3063283310476024e-05,-0.0048024247325014445,66775
bruxism_freq,lead5_level1_energy,-0.17493136099625678,0.16028264644444226,2.9526052262141e-05,-0.005433788021488579,66775
bruxism_freq,lead6_level6_approx_energy,-0.1453885333424535,0.24321541637364302,2.0395311607468436e-05,-0.004516116872576793,66775
bruxism_freq,lead6_level6_energy,-0.20166498802331737,0.10551003436749119,3.924018478873581e-05,-0.0062641986550267025,66775
bruxism_freq,lead6_level5_energy,-0.16732627475740114,0.17924704329674834,2.701458614717822e-05,-0.005197555785760613,66775
bruxism_freq,lead6_level4_energy,-0.1417040088573301,0.2553657977403105,1.9374669710581216e-05,-0.004401666696815717,66775
bruxism_freq,lead6_level3_energy,-0.15669132602871433,0.20849576446758125,2.3689720991870722e-05,-0.0048672087474595825,66775
bruxism_freq,lead6_level2_energy,-0.23070736280103754,0.06405039088335608,5.1356207357189376e-05,-0.007166324536195204,66775
bruxism_freq,lead6_level1_energy,-0.3039477209907275,0.014698096841106947,8.913901213836173e-05,-0.009441345886021586,66775
bruxism_freq,lead7_level6_approx_energy,-0.1895072347000198,0.12822980058270375,3.465146678471864e-05,-0.005886549650296421,66775
bruxism_freq,lead7_level6_energy,-0.1786664101971789,0.1515431104685174,3.080036457503432e-05,-0.0055498076162145095,66775
bruxism_freq,lead7_level5_energy,-0.11258618047061472,0.3661589504455216,1.2230387177014634e-05,-0.0034971970454141083,66775
bruxism_freq,lead7_level4_energy,-0.13816792921001017,0.26741747198498195,1.8419783926582056e-05,-0.0042918275740809015,66775
bruxism_freq,lead7_level3_energy,-0.1656204989874496,0.1837209601546542,2.6466603522457e-05,-0.005144570295375566,66775
bruxism_freq,lead7_level2_energy,-0.18286578896491254,0.1421558766237928,3.22652446288485e-05,-0.005680250401978304,66775
bruxism_freq,lead7_level1_energy,-0.20601056778314017,0.09821088974313931,4.0949540439316756e-05,-0.006399182794582159,66775
bruxism_freq,lead8_level6_approx_energy,-0.1628242629413611,0.1912330042549597,2.558045564016176e-05,-0.005057712491000429,66775
bruxism_freq,lead8_level6_energy,-0.3011526571641966,0.015636247485701697,8.750712850014164e-05,-0.009354524493599988,66775
bruxism_freq,lead8_level5_energy,-0.22088774701334618,0.07622746428294071,4.7077488412483603e-05,-0.0068613036963703945,66775
bruxism_freq,lead8_level4_energy,-0.13499857558686207,0.2785466904594647,1.758443449884073e-05,-0.004193379842037631,66775
bruxism_freq,lead8_level3_energy,-0.23048329135999618,0.06430917864246219,5.125649774595509e-05,-0.0071593643393193995,66775
bruxism_freq,lead8_level2_energy,-0.23969148391339207,0.054361585774383936,5.543387552009449e-05,-0.007445392905673909,66775
bruxism_freq,lead8_level1_energy,-0.22956986072778562,0.06537307721438917,5.08510325164524e-05,-0.007130990991055827,66775
bruxism_freq,lead9_level6_approx_energy,-0.0691287237643525,0.5789821579909109,4.6109149572926e-06,-0.0021473041139808587,66775
bruxism_freq,lead9_level6_energy,-0.351955595310916,0.0047265035174589055,0.00011952143036442209,-0.010932585712502739,66775
bruxism_freq,lead9_level5_energy,-0.4186793661803475,0.0007773648172517618,0.00016913486851477533,-0.013005186216117553,66775
bruxism_freq,lead9_level4_energy,-0.2964002727767994,0.017352661102983412,8.476708173754677e-05,-0.009206904025716594,66775
bruxism_freq,lead9_level3_energy,-0.228791380000731,0.06629121264844232,5.050674142237366e-05,-0.007106809510813889,66775
bruxism_freq,lead9_level2_energy,-0.26109860716436906,0.03610177947668248,6.57777697407047e-05,-0.0081103495448564,66775
bruxism_freq,lead9_level1_energy,-0.16912188167126377,0.17462557390573785,2.759749339487083e-05,-0.00525333164712863,66775
bruxism_freq,lead10_level6_approx_energy,-0.22349866113585679,0.07281873661748385,4.8196986585868906e-05,-0.006942404956906162,66775
bruxism_freq,lead10_level6_energy,-0.3808371988927254,0.0022360127057651498,0.00013994221978330668,-0.011829717654370922,66775
bruxism_freq,lead10_level5_energy,-0.16344969223104985,0.1895334811688938,2.577734881381577e-05,-0.005077139826174893,66775
bruxism_freq,lead10_level4_energy,-0.07229520568588835,0.5617201562903238,5.043000712912082e-06,-0.0022456626440780967,66775
bruxism_freq,lead10_level3_energy,-0.08340964681753452,0.5031763200391675,6.712782849360721e-06,-0.002590903867508407,66775
bruxism_freq,lead10_level2_energy,-0.17643178205600185,0.15672714301605314,3.0034726083760788e-05,-0.005480394701589847,66775
bruxism_freq,lead10_level1_energy,-0.1799030747103458,0.14873091453433424,3.122821824519395e-05,-0.0055882213847919466,66775
bruxism_freq,lead11_level6_approx_energy,-0.1706302362833459,0.17081265620130986,2.8091958517717508e-05,-0.005300184762411189,66775
bruxism_freq,lead11_level6_energy,-0.2342254241202031,0.06009877598071935,5.29344130759668e-05,-0.007275603966401861,66775
bruxism_freq,lead11_level5_energy,-0.28144293719051955,0.023878125095749464,7.642769170779218e-05,-0.008742293275081378,66775
bruxism_freq,lead11_level4_energy,-0.09483430629824655,0.446536079876413,8.677626982755982e-06,-0.0029457812175863515,66775
bruxism_freq,lead11_level3_energy,-0.09249212254818606,0.4578434516004072,8.25428625517155e-06,-0.00287302736754641,66775
bruxism_freq,lead11_level2_energy,-0.1595053426142149,0.20043965855279922,2.454824803033162e-05,-0.004954618858073706,66775
bruxism_freq,lead11_level1_energy,-0.21460504311260112,0.08496509062712129,4.443752689964331e-05,-0.006666147830641094,66775
bruxism_freq,lead12_level6_approx_energy,-0.03586420112014822,0.7734468994331707,1.2410587929556627e-06,-0.0011140281841807067,66775
bruxism_freq,lead12_level6_energy,-0.2092830280693093,0.09298505079205509,4.226083316616336e-05,-0.006500833267101851,66775
bruxism_freq,lead12_level5_energy,-0.08275446459348548,0.5065357752657627,6.607739305719562e-06,-0.002570552334766346,66775
bruxism_freq,lead12_level4_energy,0.04900282971544662,0.694076984396192,2.316927012691039e-06,0.0015221455295973902,66775
bruxism_freq,lead12_level3_energy,0.03773868816587455,0.7619546373082617,1.3741800301003693e-06,0.0011722542518079909,66775
bruxism_freq,lead12_level2_energy,0.03937683321502012,0.7519540680081684,1.4960689406207095e-06,0.0012231389696471173,66775
bruxism_freq,lead12_level1_energy,0.014752798568579029,0.9057385059223673,2.0999978811442332e-07,0.0004582573398436771,66775
rbd_narrow_HC,lead1_level6_approx_energy,-0.06422907146953068,0.28257518174285856,1.729234091008003e-05,-0.004158406054003244,66775
rbd_narrow_HC,lead1_level6_energy,-0.05370254338267461,0.368949743717079,1.208871699964753e-05,-0.003476883230731805,66775
rbd_narrow_HC,lead1_level5_energy,0.002191920507554144,0.9707475930824927,2.0139101497562706e-08,0.00014191230388300037,66775
rbd_narrow_HC,lead1_level4_energy,0.0152360435772564,0.7988019023134786,9.730494556769997e-07,0.000986432691632122,66775
rbd_narrow_HC,lead1_level3_energy,-0.009604303292725732,0.8723459803206889,3.8665375601265595e-07,-0.0006218148891643248,66775
rbd_narrow_HC,lead1_level2_energy,-0.060242169140348766,0.31352600820721016,1.5212188691049455e-05,-0.0039002805914507594,66775
rbd_narrow_HC,lead1_level1_energy,-0.048842582990863415,0.41385132077772147,9.999717885844639e-06,-0.0031622330535902806,66775
rbd_narrow_HC,lead2_level6_approx_energy,-0.03067889936650782,0.6077720618317388,3.945209327005372e-06,-0.001986255101264566,66775
rbd_narrow_HC,lead2_level6_energy,0.047794809009058935,0.4239393288465323,9.575290581875784e-06,0.003094396642920244,66775
rbd_narrow_HC,lead2_level5_energy,0.05498691473527586,0.3576093230301496,1.2673868786672315e-05,0.0035600377507341774,66775
rbd_narrow_HC,lead2_level4_energy,0.056512687040065936,0.3444259487522169,1.3386973892748344e-05,0.0036588213800799103,66775
rbd_narrow_HC,lead2_level3_energy,0.053131161587591465,0.3740658918567349,1.1832843569203888e-05,0.0034398900520751815,66775
rbd_narrow_HC,lead2_level2_energy,-0.022256545404700196,0.7096318344151549,2.0763760573139223e-06,-0.001440963586029877,66775
rbd_narrow_HC,lead2_level1_energy,-0.01304319385066665,0.8272641448864062,7.131130760340554e-07,-0.0008444602269842785,66775
rbd_narrow_HC,lead3_level6_approx_energy,-0.0244939678771136,0.6819654503544408,2.5148309085176734e-06,-0.001585821840115952,66775
rbd_narrow_HC,lead3_level6_energy,0.021465765997868085,0.7195046540738415,1.9314491687127955e-06,0.0013897658682750214,66775
rbd_narrow_HC,lead3_level5_energy,-0.001948409131370282,0.973996166040751,1.5912955286800923e-08,-0.00012614655859393139,66775
rbd_narrow_HC,lead3_level4_energy,0.04261521197316411,0.4758762147352138,7.612368571385808e-06,0.002759052114678371,66775
